75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,10
75,8,10
75,8,10
75,8,10
75,8,10
75,8,10
75,8,5
75,8,5
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,12
75,8,12
75,8,12
75,8,12
75,8,10
75,8,10
75,8,5
75,8,5
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,10
75,8,10
75,8,10
75,8,10
75,8,10
75,8,10
75,8,5
75,8,5
75,8,7
75,8,7
75,8,7
75,8,7
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,5
75,8,1
75,8,1
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,7
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,3
75,8,9
75,8,9
75,8,9
75,8,9
75,8,9
75,8,9
75,8,11
75,8,11
75,8,11
75,8,11
75,8,11
75,8,11
